id	label_en	synonym_en	label_ja	synonym_ja
NANDO:2200562	[Shoman] Gaucher disease		[小慢] ゴーシェ病	Gaucher病
NANDO:2200563	[Shoman] Fabry disease		[小慢] ファブリー病	Fabry病
NANDO:2200564	[Shoman] Krabbe disease		[小慢] クラッベ病	Krabbe病
NANDO:2200565	[Shoman] Farber disease	Farber's lipogranulomatosis|FD	[小慢] ファーバー病	Farber病
NANDO:2200566	[Shoman] Multiple sulfatase deficiency		[小慢] マルチプルスルファターゼ欠損症	マルチプルサルファターゼ欠損症|多発性スルファターゼ欠損症
NANDO:2200567	[Shoman] Mucolipidosis II	ML II|I-cell disease	[小慢] ムコリピドーシスII型	I-cell病
NANDO:2200568	[Shoman] Mucolipidosis III	ML III	[小慢] ムコリピドーシスIII型	
NANDO:2200569	[Shoman] Pompe disease	glycogen storage disease type II	[小慢] ポンペ病	Pompe病
NANDO:2200570	[Shoman] Acid lipase deficiency	Wolman disease and cholesterol ester storage disease	[小慢] 酸性リパーゼ欠損症	
NANDO:2200571	[Shoman] Cystinosis		[小慢] シスチン症	
NANDO:2200572	[Shoman] Free Sialic Acid Storage Disease		[小慢] 遊離シアル酸蓄積症	
NANDO:2200573	[Shoman] Neuronal ceroid lipofuscinoses	NCL	[小慢] 神経セロイドリポフスチン症	セロイドリポフスチノーシス
NANDO:2200574	[Shoman] Other lysosomal diseases		[小慢] 75から101までに掲げるもののほか、ライソゾーム病	
NANDO:2200575	[Shoman] Peroxisome biogenesis disorders	PBD	[小慢] ペルオキシソーム形成異常症	PEX遺伝子異常症
NANDO:2200576	[Shoman] Adrenoleukodystrophy		[小慢] 副腎白質ジストロフィー	
NANDO:2200577	[Shoman] Refsum disease		[小慢] レフサム病	Refsum病
NANDO:2200578	[Shoman] Other peroxisomal diseases		[小慢] 103から105までに掲げるもののほか、ペルオキシソーム病	
NANDO:2200579	[Shoman] Wilson disease		[小慢] ウィルソン病	Wilson病
NANDO:2200580	[Shoman] Menkes disease		[小慢] メンケス病	Menkes病
NANDO:2200581	[Shoman] Occipital horn syndrome		[小慢] オクシピタル・ホーン症候群	
NANDO:2200582	[Shoman] Aceruloplasminemia	Aceruloplasminaemia	[小慢] 無セルロプラスミン血症	
NANDO:2200583	[Shoman] Sulfite oxidase deficiency		[小慢] 亜硫酸酸化酵素欠損症	
NANDO:2200584	[Shoman] Acrodermatitis enteropathica		[小慢] 先天性腸性肢端皮膚炎	
NANDO:2200585	[Shoman] Other disorders of metal metabolism		[小慢] 107から112までに掲げるもののほか、金属代謝異常症	
NANDO:2200586	[Shoman] Lesch-Nyhan syndrome	Hypoxanthine-guanine phosphoribosyltransferase deficiency|HPRT deficiency	[小慢] ヒポキサンチングアニンホスホリボシルトランスフェラーゼ欠損症	レッシュ・ナイハン症候群|Lesch-Nyhan症候群
NANDO:2200587	[Shoman] Adenine phosphoribosyltransferase deficiency		[小慢] アデニンホスホリボシルトランスフェラーゼ欠損症	
NANDO:2200588	[Shoman] Xanthinuria		[小慢] キサンチン尿症	
NANDO:2200589	[Shoman] Genetic defects in urate transporters		[小慢] 尿酸トランスポーター異常症	
NANDO:2200590	[Shoman] Orotic aciduria		[小慢] オロト酸尿症	オロチン酸尿症
NANDO:2200591	[Shoman] Other disorders of purine and pyrimidine metabolism		[小慢] 114から118までに掲げるもののほか、プリンピリミジン代謝異常症	
NANDO:2200592	[Shoman] Hereditary folate malabsorption	Congenital folate malabsorption	[小慢] 先天性葉酸吸収不全症	
NANDO:2200593	[Shoman] Other disorders of vitamin metabolism		[小慢] 120に掲げるもののほか、ビタミン代謝異常症	
NANDO:2200594	[Shoman] Tetrahydrobiopterin deficiency	BH4 deficiency	[小慢] ビオプテリン代謝異常症	BH4欠損症
NANDO:2200595	[Shoman] Tyrosine hydroxylase deficiency		[小慢] チロシン水酸化酵素欠損症	
NANDO:2200596	[Shoman] Aromatic L-amino acid decarboxylase deficiency		[小慢] 芳香族L-アミノ酸脱炭酸酵素欠損症	
NANDO:2200597	[Shoman] Dopamine beta hydroxylase deficiency	dopamine-β-hydroxylase deficiency	[小慢] ドーパミンβ-水酸化酵素欠損症	
NANDO:2200598	[Shoman] Gamma-amino butyrate aminotransferase deficiency		[小慢] GABAアミノ基転移酵素欠損症	
NANDO:2200599	[Shoman] Succinic semialdehyde dehydrogenase deficiency	SSADH deficiency|SSADHD	[小慢] コハク酸セミアルデヒド脱水素酵素欠損症	SSADH欠損症
NANDO:2200600	[Shoman] Other disorder of neurotransmitter metabolism and transport		[小慢] 122から127までに掲げるもののほか、神経伝達物質異常症	
NANDO:2200601	[Shoman] Primary hyperchylomicronemia	Primary hyperchylomicronaemia	[小慢] 原発性高カイロミクロン血症	
NANDO:2200602	[Shoman] Familial hypercholesterolemia	Familial hypercholesterolaemia|FH	[小慢] 家族性高コレステロール血症	
NANDO:2200603	[Shoman] Familial combined hyperlipidemia	Familial combined hyperlipidaemia|FCHL	[小慢] 家族性複合型高脂血症	
NANDO:2200604	[Shoman] Abetalipoproteinemia	Abetalipoproteinaemia	[小慢] 無βリポタンパク血症	
NANDO:2200605	[Shoman] HDL deficiency	high density lipoprotein deficiency	[小慢] 高比重リポタンパク欠乏症	HDL欠乏症
NANDO:2200606	[Shoman] Other disorder of lipid metabolism		[小慢] 129から133までに掲げるもののほか、脂質代謝異常症	
NANDO:2200607	[Shoman] Ehlers-Danlos syndrome	EDS	[小慢] エーラス・ダンロス症候群	Ehlers-Danlos症候群
NANDO:2200608	[Shoman] Lipoid proteinosis		[小慢] リポイドタンパク症	
NANDO:2200609	[Shoman] Other connective tissue disorder		[小慢] 135及び136に掲げるもののほか、結合組織異常症	
NANDO:2200610	[Shoman] Congenital porphyria		[小慢] 先天性ポルフィリン症	
NANDO:2200611	[Shoman] Alpha-1-antitrypsin deficiency	AATD|α-1-antitrypsin deficiency	[小慢] α1-アンチトリプシン欠損症	
NANDO:2200612	[Shoman] Megaloblastic anemia	Megaloblastic anaemia	[小慢] 巨赤芽球性貧血	
NANDO:2200613	[Shoman] Acquired pure red cell aplasia		[小慢] 後天性赤芽球癆	
NANDO:2200614	[Shoman] Congenital red cell aplasia	Diamond-Blackfan anaemia	[小慢] 先天性赤芽球癆	ダイアモンド・ブラックファン貧血|Diamond-Blackfan貧血
NANDO:2200615	[Shoman] Congenital dyserythropoietic anemia	Congenital dyserythropoietic anaemia|CDA	[小慢] 先天性赤血球形成異常性貧血	
NANDO:2200616	[Shoman] Sideroblastic anemia	Sideroblastic anaemia	[小慢] 鉄芽球性貧血	
NANDO:2200617	[Shoman] Congenital atransferrinemia	Congenital atransferrinaemia	[小慢] 無トランスフェリン血症	
NANDO:2200618	[Shoman] Cold agglutinin disease	CAD	[小慢] 寒冷凝集素症	
NANDO:2200619	[Shoman] Paroxysmal cold hemoglobinuria	PCH|Paroxysmal cold haemoglobinuria	[小慢] 発作性寒冷ヘモグロビン尿症	
NANDO:2200620	[Shoman] Other autoimmune hemolytic anemia	Other autoimmune haemolytic anaemia	[小慢] 7及び8に掲げるもののほか、自己免疫性溶血性貧血	
NANDO:2200621	[Shoman] Paroxysmal nocturnal hemoglobinuria	PNH|Paroxysmal nocturnal haemoglobinuria	[小慢] 発作性夜間ヘモグロビン尿症	
NANDO:2200622	[Shoman] Hereditary spherocytosis	HS	[小慢] 遺伝性球状赤血球症	
NANDO:2200623	[Shoman] Hereditary stomatocytosis		[小慢] 口唇赤血球症	
NANDO:2200624	[Shoman] Sickle cell disease	SCD	[小慢] 鎌状赤血球症	
NANDO:2200625	[Shoman] Unstable hemoglobin disease	Unstable haemoglobin disease	[小慢] 不安定ヘモグロビン症	
NANDO:2200626	[Shoman] Thalassemia	Thalassaemia	[小慢] サラセミア	
NANDO:2200627	[Shoman] Glucose-6-phosphate dehydrogenase deficiency		[小慢] グルコース-6-リン酸脱水素酵素欠乏症	
NANDO:2200628	[Shoman] Hemolytic anemia due to red cell pyruvate kinase deficiency	Hemolytic anaemia due to red cell pyruvate kinase deficiency	[小慢] ピルビン酸キナーゼ欠乏性貧血	
NANDO:2200629	[Shoman] Other hereditary hemolytic anemia	Other hereditary haemolytic anaemia	[小慢] 11から17までに掲げるもののほか、遺伝性溶血性貧血	
NANDO:2200630	[Shoman] Hereditary elliptocytosis	HE	[小慢] 遺伝性楕円赤血球症	
NANDO:2200631	[Shoman] Hereditary pyropoikilocytosis	HPP	[小慢] 遺伝性熱変形赤血球症	
NANDO:2200632	[Shoman] Classic hereditary xerocytosis	Dehydrated hereditary stomatocytosis|DHSt|Hereditary xerocytosis|HX	[小慢] Classic hereditary Xerocytosis	古典的遺伝性乾燥赤血球症
NANDO:2200633	[Shoman] Stomatocytic xerocytosis		[小慢] Stomatocytic Xerocytosis	
NANDO:2200634	[Shoman] Xerocytosis with high phosphatidylcholine hemolytic anemia	Xerocytosis with high phosphatidylcholine haemolytic anaemia|HPCHA|HX with hyperphosphatidylcholine hemolytic anemia	[小慢] 遺伝性高赤血球膜ホスファチジルコリン溶血性貧血	
NANDO:2200635	[Shoman] Hemoglobin C disease	Haemoglobin C disease	[小慢] ヘモグロビンC症	
NANDO:2200636	[Shoman] Hemolytic anemia	Haemolytic anaemia	[小慢] 溶血性貧血（脾機能亢進症によるものに限る。）	
NANDO:2200637	[Shoman] Hypersplenism		[小慢] 脾機能亢進症	
NANDO:2200638	[Shoman] Microangiopathic hemolytic anemia	Microangiopathic haemolytic anaemia|MAHA	[小慢] 微小血管障害性溶血性貧血	
NANDO:2200639	[Shoman] Disseminated intravascular coagulation	DIC	[小慢] 播種性血管内凝固症候群	
NANDO:2200640	[Shoman] Shiga toxin-producing escherichia coli hemolytic uremic syndrome	STEC-HUS|Shiga toxin-producing Escherichia coli haemolytic uremic syndrome	[小慢] 志賀毒素産生腸管出血性病原大腸菌による	
NANDO:2200641	[Shoman] obsolete Atypical hemolytic uremic syndrome	Atypical haemolytic uraemic syndrome|aHUS	[小慢] obsolete 非典型溶血性尿毒症症候群	
NANDO:2200642	[Shoman] Stem cell transplant-associated thrombotic microangiopathy	SCT-TMA	[小慢] 造血幹細胞移植後血栓性微小血管障害症	
NANDO:2200643	[Shoman] Polycythemia vera	Polycythaemia vera|PV	[小慢] 真性多血症	
NANDO:2200644	[Shoman] Familial polycythemia	Familial polycythaemia	[小慢] 家族性赤血球増加症	
NANDO:2200645	[Shoman] Immune thrombocytopenic purpura		[小慢] 免疫性血小板減少性紫斑病	
NANDO:2200646	[Shoman] Other thrombocytopenic purpura		[小慢] 23に掲げるもののほか、血小板減少性紫斑病	
NANDO:2200647	[Shoman] Neonatal alloimmune thrombocytopenia	NAIT|Neonatal alloimmune thrombocytopaenia	[小慢] 新生児同種免疫性血小板減少症	
NANDO:2200648	[Shoman] Heparin-induced thrombocytopenia	HIT|Heparin-induced thrombocytopaenia	[小慢] ヘパリン起因性血小板減少症	
NANDO:2200649	[Shoman] Thrombotic thrombocytopenic purpura		[小慢] 血栓性血小板減少性紫斑病	
NANDO:2200650	[Shoman] Thrombocytopenia due to hypersplenism		[小慢] 血小板減少症（脾機能亢進症によるものに限る。）	
NANDO:2200651	[Shoman] Congenital amegakaryocytic thrombocytopenia	CAMT|Congenital amegakaryocytic thrombocytopaenia	[小慢] 先天性無巨核球性血小板減少症	
NANDO:2200652	[Shoman] Fanconi anemia	Fanconi anaemia	[小慢] ファンコニ貧血	Fanconi貧血
NANDO:2200653	[Shoman] Cyclic thrombocytopenia		[小慢] 周期性血小板減少症	
NANDO:2200654	[Shoman] May-Hegglin anomaly		[小慢] メイ・ヘグリン異常症	May-Hegglin異常症
NANDO:2200655	[Shoman] Essential thrombocythemia	Essential thrombocythaemia|ET	[小慢] 本態性血小板血症	
NANDO:2200656	[Shoman] Bernard-Soulier syndrome		[小慢] ベルナール・スーリエ症候群	Bernard-Soulier症候群
NANDO:2200657	[Shoman] Thrombasthenia		[小慢] 血小板無力症	
NANDO:2200658	[Shoman] Platelet secretion defects		[小慢] 血小板放出機構異常症	
NANDO:2200659	[Shoman] Other platelet dysfunction		[小慢] 32から34までに掲げるもののほか、血小板機能異常症	
NANDO:2200660	[Shoman] Congenital thrombocytopenia with radio-ulnar synostosis	Congenital thrombocytopaenia with radio-ulnar synostosis	[小慢] 橈骨尺骨融合を伴う血小板減少症	
NANDO:2200661	[Shoman] Thrombocytopenia with absent radii	TAR syndrome	[小慢] 橈骨欠損を伴う血小板減少症	TAR症候群
NANDO:2200662	[Shoman] Familial platelet disorder with propensity to myeloid.	Familial platelet disorder with propensity to myeloid malignancy|FPDMM	[小慢] 骨髄悪性腫瘍傾向を伴う家族性血小板減少症	
NANDO:2200663	[Shoman] Autosomal dominant thrombocytopenia 2	THC2|Thrombocytopenia 2	[小慢] 常染色体優性遺伝性血小板減少症	
NANDO:2200664	[Shoman] ITGA2B/ITGB3 mutations	GPIIb/IIIa mutations	[小慢] GPIIb/IIIa異常症	
NANDO:2200665	[Shoman] ACTN1 mutations		[小慢] αアクチニン1異常症	α-actinin-1異常症
NANDO:2200666	[Shoman] Paris-trousseau/Jacobsen syndrome		[小慢] Paris-Trousseau/Jacobsen症候群	
NANDO:2200667	[Shoman] β-1 tubulin disorders	Beta-1 tubulin disorders	[小慢] β1 tubulin 異常症	β1-チューブリン遺伝子異常症
NANDO:2200668	[Shoman] Platelet-type von Willebrand disease	Pseudo von willebrand disease|Pseudo VWD	[小慢] 血小板型フォンウィルブランド病	血小板型フォン・ビルブランド病|血小板型VWD
NANDO:2200669	[Shoman] ADP receptor deficiencies		[小慢] ADP受容体異常症	
NANDO:2200670	[Shoman] Abnormalities in platelet collagen receptors	GPVI deficiency	[小慢] コラーゲン受容体異常症	GPVI欠損症
NANDO:2200671	[Shoman] Scott syndrome		[小慢] スコット症候群	Scott症候群
NANDO:2200672	[Shoman] Afibrinogenemia	Afibrinogenaemia|Congenital afibrinogenaemia|Congenital afibrinogenemia	[小慢] 先天性フィブリノーゲン欠乏症	先天性フィブリノゲン欠損症
NANDO:2200673	[Shoman] Hypoprothrombinemia	Hypoprothrombinaemia|Congenital hypoprothrombinaemia|Congenital hypoprothrombinemia	[小慢] 先天性プロトロンビン欠乏症	
NANDO:2200674	[Shoman] Factor V deficiency		[小慢] 第V因子欠乏症	
NANDO:2200675	[Shoman] Factor VII deficiency		[小慢] 第VII因子欠乏症	
NANDO:2200676	[Shoman] Hemophilia A	Haemophilia A|Factor VIII deficiency	[小慢] 血友病Ａ	第VIII因子欠乏症
NANDO:2200677	[Shoman] Hemophilia B	Haemophilia B|Factor IX deficiency	[小慢] 血友病Ｂ	第IX因子欠乏症
NANDO:2200678	[Shoman] Factor X deficiency		[小慢] 第Ⅹ因子欠乏症	
NANDO:2200679	[Shoman] Factor XI deficiency		[小慢] 第XI因子欠乏症	
NANDO:2200680	[Shoman] Factor XII deficiency		[小慢] 第XII因子欠乏症	
NANDO:2200681	[Shoman] Factor XIII deficiency		[小慢] 第XIII因子欠乏症	
NANDO:2200682	[Shoman] Von Willebrand disease	VWD	[小慢] フォンウィルブランド病	von Willebrand病
NANDO:2200683	[Shoman] Other inherited bleeding disorder		[小慢] 36から46までに掲げるもののほか、先天性血液凝固因子異常	
NANDO:2200684	[Shoman] Congenital prekallikrein deficiency	Prekallikrein deficiency	[小慢] 先天性プレカリクレイン欠乏症	
NANDO:2200685	[Shoman] High molecular weight kininogen deficiency	Congenital high molecular weight kininogen deficiency	[小慢] 先天性高分子キニノゲン欠乏症	
NANDO:2200686	[Shoman] Combined deficiency of coagulation factors V and VIII	F5F8D	[小慢] 先天性第VおよびVIII因子合併欠乏症	
NANDO:2200687	[Shoman] Alpha-2-plasmin inhibitor deficiency	Congenital alpha 2-plasmin inhibitor deficiency	[小慢] 先天性α2-プラスミンインヒビター欠乏症	
NANDO:2200688	[Shoman] Congenital plasminogen activator inhibitor-1 deficiency	Plasminogen activator inhibitor-1 deficiency|PAI-1 deficiency	[小慢] 先天性プラスミノゲンアクチベータインヒビター1欠乏症	先天性PAI-1欠乏症|PAI-1欠損症
NANDO:2200689	[Shoman] Protein C deficiency	Heritable thrombophilia|Congenital protein C deficiency	[小慢] 先天性プロテインC欠乏症	
NANDO:2200690	[Shoman] Protein S deficiency	Heritable thrombophilia	[小慢] 先天性プロテインS欠乏症	
NANDO:2200691	[Shoman] Antithrombin deficiency	Heritable thrombophilia	[小慢] 先天性アンチトロンビン欠乏症	
NANDO:2200692	[Shoman] Myelofibrosis	MF	[小慢] 骨髄線維症	
NANDO:2200693	[Shoman] Aplastic anemia	Aplastic anaemia	[小慢] 再生不良性貧血	
NANDO:2200694	[Shoman] X-linked severe combined immunodeficiency	X-SCID	[小慢] X連鎖重症複合免疫不全症	
NANDO:2200695	[Shoman] Reticular dysgenesis		[小慢] 細網異形成症	
NANDO:2200696	[Shoman] Adenosine deaminase deficiency	ADA deficiency	[小慢] アデノシンデアミナーゼ欠損症	ADA欠損症
NANDO:2200697	[Shoman] Omenn syndrome		[小慢] オーメン症候群	Omenn症候群
NANDO:2200698	[Shoman] Purine nucleoside phosphorylase deficiency		[小慢] プリンヌクレオシドホスホリラーゼ欠損症	
NANDO:2200699	[Shoman] CD8 deficiency		[小慢] CD8欠損症	
NANDO:2200700	[Shoman] ZAP-70 deficiency		[小慢] ZAP-70欠損症	
NANDO:2200701	[Shoman] MHC class I deficiency	Major histocompatibility complex class I deficiency	[小慢] MHCクラスI欠損症	
NANDO:2200702	[Shoman] MHC class II deficiency	Major histocompatibility complex class II deficiency	[小慢] MHCクラスII欠損症	
NANDO:2200703	[Shoman] Other combined immunodeficiencies	Combined immunodeficiencies	[小慢] 1から9までに掲げるもののほか、複合免疫不全症	
NANDO:2200704	[Shoman] Wiskott-Aldrich syndrome		[小慢] ウィスコット・オルドリッチ症候群	Wiskott-Aldrich症候群
